key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,key_resp_welcome.duration,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1.started,key_resp_instruction1.keys,key_resp_instruction1.rt,key_resp_instruction1.duration,key_resp_instruction2.started,key_resp_instruction2.keys,key_resp_instruction2.rt,key_resp_instruction2.duration,key_resp_instruction3.started,key_resp_instruction3.keys,key_resp_instruction3.rt,key_resp_instruction3.duration,practiceCondition,practice_reward_seqs,key_resp_practice_slots.started,key_resp_practice_slots.keys,key_resp_practice_slots.rt,key_resp_practice_slots.duration,presentationInterval,"practice_reward_seq: 2,1,3",reward_Img,Cuml_rew,currentPracticeTrialReward,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,"practice_reward_seq: 2,3,1",text_block_break.started,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_block.ran,"practice_reward_seq: 1,3,2","practice_reward_seq: 3,1,2",key_resp_practice_end.started,key_resp_practice_end.keys,key_resp_practice_end.rt,key_resp_practice_end.duration,text_main_instruction.started,BlockCondition,BlockOrderIndices,key_resp_main_instruction.started,key_resp_main_instruction.keys,key_resp_main_instruction.rt,key_resp_main_instruction.duration,blockNumber,blockAssignment,currentCondition,main_reward_seqs,key_resp_slots_presentation.started,key_resp_slots_presentation.keys,key_resp_slots_presentation.rt,key_resp_slots_presentation.duration,Main_presentationInterval,rewardPresentationTime,Main_reward_seq,Random value generated,Main_reward_Img,Main_Cumul_Reward,Main_currentTrialReward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.5702,left,0.3388,,1.5,0.3,"[2,1,3]",0.377931593,stimuli/card_10_transparent.png,210,10,3,0,3,0,1,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.7098,right,0.4827,,1.5,0.3,"[2,1,3]",0.746197276,stimuli/card_0_transparent.png,210,0,4,0,4,0,1,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.0371,left,0.5173,,0.5,0.3,"[2,1,3]",0.162883719,stimuli/card_100_transparent.png,310,100,5,0,5,0,1,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.3761,right,0.3503,,0.5,0.3,"[2,1,3]",0.220929998,stimuli/card_0_transparent.png,310,0,6,0,6,0,1,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.57,left,0.4502,,0.5,0.3,"[2,1,3]",0.906017409,stimuli/card_10_transparent.png,320,10,7,0,7,0,1,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.8262,right,0.2996,,0.5,0.3,"[2,1,3]",0.730398353,stimuli/card_0_transparent.png,320,0,8,0,8,0,1,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.9428,left,0.4055,,1.5,0.3,"[2,1,3]",0.339704643,stimuli/card_10_transparent.png,330,10,9,0,9,0,1,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.1761,right,0.4004,,1.5,0.3,"[2,1,3]",0.650573757,stimuli/card_0_transparent.png,330,0,10,0,10,0,1,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.4033,up,0.4334,,1,0.3,"[2,1,3]",0.675208736,stimuli/card_100_transparent.png,430,100,11,0,11,0,1,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.1596,,,,1,0.3,,,,,,12,0,12,0,1,,,,,
